,0
1168,-0.5232259014632471
1168,-0.9161609704666569
1168,0.7393686935691065
1168,-1.5954741260724972
1168,-0.5971158156972326
1168,-0.33972598151781275
1168,0.5354426273387507
1168,-0.1366647744933248
1168,0.17313623069923686
1168,-0.3574042661957991
1168,0.9445006407247165
1168,0.1657490674335093
1168,0.37461397192566515
1168,1.0969830532323972
1168,0.2726920723580833
1168,-0.1877055303908278
1168,0.8603146831155125
1168,0.40148507713821463
1168,-1.723001483234286
1168,-2.138699224653591
1168,-1.2254683730880649
1168,0.8984402082053923
1168,1.2982217276864711
1168,-1.6843422767320044
1168,0.6510433651103552
1168,0.8182733849219922
1168,1.806034709043899
1168,0.3255307510111988
1168,0.39633529760669106
1168,0.5592234429498463
1168,0.5373249266022526
1168,-0.37916567071807256
1168,0.7788329925841672
1168,-0.16615998910123828
1168,-0.4750441029080673
1168,-0.40875369948466467
1168,1.3530059879840064
1168,-1.1766298440464784
1168,0.12293009909227456
1168,0.20000663277422082
1168,0.04695256942558902
1168,-0.05876978868484977
1168,0.22774470660533513
1168,-0.8373019830555444
1168,-0.16410471799656268
1168,-0.28642041952104186
1168,0.8827637561770851
1168,0.7587197425160026
1168,-0.745425809889776
1168,-1.7056775798894357
1168,0.35969479905566615
1168,0.6856574211969001
1168,0.8297816374605571
1168,0.09203142190313165
1168,1.075049380006516
1168,1.2122940983269144
1168,1.368453920303446
1168,1.1614038138684808
1168,1.5781857934141668
1168,0.933346066381722
1168,0.000350720980640606
1168,0.3016838404689229
1168,-0.28074258367764293
1168,-0.16232507681765965
1168,1.3307052769488057
1168,-0.04475274131170314
1168,0.15441448987368367
1168,0.8172538354516604
1168,2.1687088466302975
1168,0.40411410849653895
1168,-0.3550529741759443
1168,-0.6550529448395725
1168,-0.23858034582281465
1168,0.3136871018537731
1168,-0.43794797121443896
1168,-0.6335306070896527
1168,-0.2010229558860571
1168,1.3731515823801954
1168,0.8995490561465739
1168,-0.5929574601334106
1168,-1.5301217081617997
1168,-0.691602738644616
1168,-1.4106621514293811
1168,1.0141710264266606
1168,0.10894539604715209
1168,-2.31390915269888
1168,-0.6024603643344678
1168,-1.5629392477678634
1168,0.10430961007618858
1168,0.43925200206956444
1168,1.4893584247334728
1168,-1.700970073886766
1168,-0.6300184349487513
1168,-2.215526144499698
1168,0.4469176078113276
1168,0.9960385148812021
1168,-0.5047952595899126
1168,-1.8850810203768336
1168,1.2528672452831566
1168,-3.629802981489913
1168,1.1889836817473023
1168,1.0030712968137938
1168,-0.945148519752102
1168,-1.8436134824369623
1168,-0.01717217029531575
1168,-0.09760548271613365
1168,0.4098650706467757
1168,-0.5341428153090196
1168,1.2246777571348328
1168,0.8208215554602559
1168,-0.5964056467558292
1168,0.36531497761867426
1168,0.9608985118954794
1168,0.5978411643357491
1168,0.3424180059277209
1168,-0.6389721887109611
1168,0.06721488465769193
1168,-0.20242712160485204
1168,1.0993617676173155
1168,-0.9182274917723845
1168,1.1584379796161641
1168,-0.6119400649958557
1168,-2.0204652366982683
1168,1.3662432557967408
1168,-0.8111755005251198
1168,0.7605633692133885
1168,1.5184570697543056
1168,0.70278796171117
1168,-0.27559069473342185
1168,0.41616307382316275
1168,1.4006337141373784
1168,-1.1856454739144737
1168,-0.6541775385702188
1168,-0.014969943439399301
1168,-2.0778271993118276
1168,-0.8972332103343401
1168,0.045900675627233024
1168,-0.37241765949960787
1168,0.5641257180582276
1168,0.4075763578702726
1168,0.09830833095254624
1168,-0.912199493421244
1168,1.2724890021928645
1168,-0.00717847607336781
1168,-0.589547946077108
1168,1.7369936314632983
1168,-0.0012482138438657472
1168,-0.41499193596796313
1168,0.11496073792210913
1168,-0.8463830047171542
1168,-0.035780002835218414
1168,1.0972171980417902
1168,-0.5762305205818787
1168,1.9052136689675059
1168,-0.5594585802261391
1168,0.4238961807712373
1168,-0.18585065349238972
1168,0.742721956620149
1168,-0.3890067840882535
1168,-1.445771216362211
1168,0.10082907912574582
1168,-0.37799494667110545
1168,-2.409753834285719
1168,0.7285699068343793
1168,0.1379484143590436
1168,0.6241188214428091
1168,1.0961224128519236
1168,0.1522003096791494
1168,0.07551542362132349
1168,-0.9563445792114758
1168,-0.05470635669240358
1168,1.297320305327185
1168,0.9036715516945425
1168,0.468817530434053
1168,-0.9458467353548878
